sku,title,reason
9946,Pre-Owned Rolex Oyster Perpetual 124300,take_down
9968,Pre-Owned Rolex Datejust 116233,take_down
9970,Rolex Datejust 116231,take_down
9971,Rolex Datejust 178271,take_down
9972,Pre-Owned Rolex Datejust 116201,take_down
9986,Pre-Owned Rolex Datejust 178341,take_down
9987,ROLEX LADY DATE JUST 279171,take_down
9989,Rolex Day-Date 228238,take_down
M3982,Pre-Owned Audemars Piguet Royal Oak Double Wheel 15407BA,take_down
P3546,ROLEX DAYTONA 126500LN,take_down
P3548,PATEK PHILIPPE AQUANAUT 5167R-001,take_down
P3549,ROLEX DAY-DATE 228235,take_down
P3554,ROLEX DATEJUST 126334,take_down
P5203,Pre-Owned Audemars Piguet Royal Oak 56175SP,take_down
P5267,Audemars Piguet Royal Oak 56175SA,take_down
P5276,Pre-Owned Audemars Piguet Royal Oak 25594SA,take_down
P5283,Pre-Owned Mb&f Sequential Evo 09.ZR.OR,take_down
P5316,ROLEX DATEJUST 126334,take_down
P5321,ROLEX DAYTONA 116500LN,take_down
P5333,ROLEX DATEJUST 126334,take_down
P5334,PATEK PHILIPPE AQUANAUT 5167A-001,take_down
P5343,OMEGA SPEEDMASTER 310.32.42.50.02.001,take_down
P5344,PATEK PHILIPPE AQUANAUT 5269R-001,take_down
P5345,ROLEX GMT MASTER II 126715CHNR,take_down
P5347,ROLEX GMT MASTER II 126715CHNR,take_down
P5360,Pre-Owned Rolex Yachtmaster 226658,take_down
P5362,Pre-Owned Rolex Yachtmaster 126655,take_down
P5363,Unworn Rolex GMT Master II 126710GRNR,take_down
P5364,Pre-Owned Rolex Yachtmaster 126622,take_down
P5365,Rolex Oyster Perpetual 126000,take_down
P5366,PATEK PHILIPPE AQUANAUT 5168G,take_down
P5378,ROLEX DAY-DATE 228238,take_down
R3002,Pre-Owned Rolex Submariner Date 126613LB,take_down
R3006,Rolex Datejust 126331,take_down
R3015,ROLEX DATEJUST 126233,take_down
RR2613,Pre-Owned Hermes Stainless Steel Mother of Pearl Dial Women Watch,take_down
RR2954,Pre-Owned Hermes Stainless Steel Kelly PM Double Tour Gold Tone Blue Women Watch,take_down
RW3045,ROLEX GMT MASTER II 126710BLNR,take_down
RW3055,Pre-Owned Rolex Submariner Date 116610LV,take_down
RW3057,Pre-Owned Rolex Submariner No Date 124060,take_down
RW3063,Pre-Owned Rolex Yachtmaster 126622,take_down
RW3068,Pre-Owned Rolex Sea Dweller 126660,take_down
RW3069,Pre-Owned Rolex Datejust 126331,take_down
RW3071,Pre-Owned Rolex GMT Master II 126710BLNR,take_down
RW3072,Pre-Owned Rolex Submariner No Date 124060,take_down
RW3093,Pre-Owned Rolex Submariner Date 116610LV,take_down
T3420,ROLEX OYSTER PERPETUAL 114300,take_down
T3428,ROLEX GMT MASTER II 126710BLNR,take_down
T3505,Unworn Patek Philippe Calatrava 6119R,take_down
T3514,Pre-Owned Rolex Lady Date Just 69178,take_down
T3536,ROLEX GMT MASTER II 126710BLNR,take_down
T3579,Pre-Owned Rolex Submariner Date 126613LB,take_down
T3581,Rolex Submariner Date 116610LV,take_down
T3599,Unworn Rolex Lady Date Just 279174,take_down
T3603,Pre-Owned Rolex Datejust 126331,take_down
T3627,Rolex Day-Date 228238,take_down
T3638,Rolex Submariner Date 126610LN,take_down
T3644,ROLEX OYSTER PERPETUAL 134300,take_down
T3654,ROLEX YACHTMASTER 116622,take_down
T3655,Pre-Owned Rolex Submariner Date 126613LN,take_down
T3656,Pre-Owned Rolex Explorer II 16570,take_down
T3658,Unworn Vacheron-Constantin Overseas 7920V/210A-B546,take_down
T3668,Unworn Rolex Datejust 126231,take_down
T3674,Rolex Datejust 126334,take_down
T3681,Unworn Rolex Datejust 126234,take_down
T3685,Pre-Owned Rolex Submariner No Date 114060,take_down
T3692,Rolex GMT Master II 116710BLNR,take_down
T3696,Pre-Owned Rolex GMT Master II 126710BLNR,take_down
T3697,Rolex Daytona 116500LN,take_down
T3704,Pre-Owned Rolex Submariner Date 16613,take_down
T3707,Rolex Daytona 126500LN,take_down
T3714,Unworn Rolex GMT Master II 126713GRNR,take_down
T3725,Rolex Daytona 126500LN,take_down
T3726,ROLEX GMT MASTER II 126713GRNR,take_down
T3727,ROLEX GMT MASTER II 126713GRNR,take_down
T3731,Unworn Rolex Land-Dweller 127334,take_down
T3736,ROLEX MILGAUSS 116400GV,take_down
T3739,Pre-Owned Rolex GMT Master II 126711CHNR,take_down
T3742,ROLEX DATEJUST 126234,take_down
T3743,Rolex Datejust 126331,take_down
T3749,Rolex Datejust 126234,take_down
U1036,Rolex Submariner Date 116613LB,take_down
U1037,Pre-Owned Rolex Submariner Date 116613LB,take_down
U1039,Pre-Owned Rolex Datejust 126333,take_down
U1064,Pre-Owned Rolex Datejust 126300,take_down
U1071,Pre-Owned Rolex Datejust 126334,take_down
U1074,Pre-Owned Rolex Oyster Perpetual 124300,take_down
U1089,Pre-Owned Rolex Sky Dweller 336934,take_down
U1098,Pre-Owned Rolex Submariner Date 126610LV,take_down
U1099,Pre-Owned Rolex Sea Dweller 16600,take_down
U1122,Pre-Owned Rolex Day-Date 128238,take_down
U1143,ROLEX DATEJUST 16233,take_down
U1155,Pre-Owned Rolex GMT Master II 116710BLNR,take_down
U1156,Pre-Owned Rolex GMT Master II 116710BLNR,take_down
U1158,Pre-Owned Rolex GMT Master II 116710BLNR,take_down
U1159,Unworn Rolex Sea Dweller 126600,take_down
U1160,Pre-Owned Rolex Datejust 126303,take_down
U1161,Pre-Owned Rolex Datejust 126334,take_down
U1162,Pre-Owned Rolex Sky Dweller 336934,take_down
U1168,ROLEX OYSTER PERPETUAL 15200,take_down
U1169,Pre-Owned Rolex Sea Dweller 126600,take_down
U1175,Pre-Owned Audemars Piguet Royal Oak 266331OR00D35CR.01,take_down
U1176,Pre-Owned Rolex Day-Date 228238RBR,take_down
U1187,Pre-Owned Rolex Sea Dweller 116660,take_down
U1217,Pre-Owned Rolex Datejust 126333,take_down
U1218,Pre-Owned Rolex Sky Dweller 336933,take_down
U1227,Pre-Owned Rolex Daydate 228238,take_down
U3209,Pre-Owned Rolex Precision 6694,take_down
U3223,ROLEX OYSTER PERPETUAL 6718,take_down
U3226,ROLEX OYSTER PERPETUAL 6718,take_down
U3227,ROLEX LADY DATE JUST 6917,take_down
U3231,ROLEX OYSTER PERPETUAL 124200,take_down
U3687,Unworn Rolex Submariner Date 126610LN,take_down
U3921,Pre-Owned Rolex Day-Date II 218239,take_down
U3953,Unworn Rolex Datejust 126334,take_down
U3985,BREITLING BENTLY 6.75 A44364,take_down
U4094,Unworn Rolex Datejust 126334,take_down
U4156,Pre-Owned Rolex Sea Dweller 116660,take_down
U4166,Pre-Owned Rolex Datejust 126334,take_down
U7075,Pre-Owned Rolex Submariner Date 126613LN,take_down
U87577,Pre-Owned Rolex Datejust 16264,take_down
U8759,Rolex Datejust 16030,take_down
U8935,ROLEX DATEJUST 1601,take_down
U9084,Pre-Owned Rolex Oyster Perpetual Date 6917,take_down
U9185,ROLEX LADY DATE JUST 6917,take_down
U9329,ROLEX DATEJUST 126234,take_down
U9376,Pre-Owned Rolex Oyster Perpetual Date 6917SV,take_down
U9700,ROLEX OYSTER PERPETUAL DATE 6917,take_down
U9709,Unworn Rolex Datejust 126333,take_down
