#INFO,Created=1786941227436,,,,,,, Indicates required field for creating listings,,,,, Indicates missing field that will be required soon
#INFO,Version=1.0,,,,Template=eBay-listings-template_EBAY_US,,, Indicates missing recommended field,,,,, Indicates field does not apply to this item/category
#INFO
*Action(SiteID=US|Country=US|Currency=USD|Version=1193),Custom Label (SKU),Category ID,TrackingId (Do Not Change),Category Name,Title,Original Row Number,Schedule Time,P:EPID,Start price,Quantity,Item photo URL,VideoID,Condition ID,Description,Format,Duration,Buy It Now price,Best Offer Enabled,Best Offer Auto Accept Price,Minimum Best Offer Price,Immediate pay required,Location,Postal code,PostalCode,OriginatingPostalCode,Package weight,WeightMajor,WeightMinor,Weight unit,WeightUnit,Package type,PackageType,Shipping service 1 option,Shipping service 1 cost,Shipping service 1 priority,Shipping service 2 option,Shipping service 2 cost,Shipping service 2 priority,Max dispatch time,Returns accepted option,Returns within option,Refund option,Return shipping cost paid by,Shipping profile name,Return profile name,Payment profile name,C:Brand,C:Department,C:Type,C:Reference Number,C:Customized,C:Style,C:Model,C:Features,C:Movement,C:Dial Color,C:Band Color,C:Bezel Color,C:Case Color,C:Band Material,C:Display,C:Case Material,C:Water Resistance,C:Year Manufactured,C:With Original Box/Packaging,C:With Papers,C:Indices,C:Case Size,C:Watch Shape,C:Number of Jewels,C:Band/Strap,C:Country of Origin,C:Dial Pattern,C:Caseback,C:Bezel Type,C:Vintage,C:Band Width,C:Lug Width,C:Theme,C:Case Finish,C:With Manual/Booklet,C:Seller Warranty,C:With Service Records,C:Handmade,C:Case Thickness,C:Manufacturer Warranty,C:Escapement Type,C:Max Wrist Size,C:Closure,C:Handedness,C:California Prop 65 Warning,C:Unit Quantity,C:Unit Type,Product Safety Pictograms,Product Safety Statements,Product Safety Component,Regulatory Document Ids,Manufacturer Name,Manufacturer AddressLine1,Manufacturer AddressLine2,Manufacturer City,Manufacturer Country,Manufacturer PostalCode,Manufacturer StateOrProvince,Manufacturer Phone,Manufacturer Email,Manufacturer ContactURL,Responsible Person 1,Responsible Person 1 Type,Responsible Person 1 AddressLine1,Responsible Person 1 AddressLine2,Responsible Person 1 City,Responsible Person 1 Country,Responsible Person 1 PostalCode,Responsible Person 1 StateOrProvince,Responsible Person 1 Phone,Responsible Person 1 Email,Responsible Person 1 ContactURL
Add,w-3682,31387,Feed-13321584275-23,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Day-Date 228239 Mens Pre-Owned Watch w/ Papers,25,,,48379.00,1,https://i.ebayimg.com/images/g/w20AAeSwWUhqgo8X/s-l1600.jpg,,3000,"The Rolex Day-Date 228239 is a premium pre-owned men's watch that comes with its original papers. With a water resistance of 100 meters, this wristwatch features a green dial and a silver band, making it a stylish and versatile accessory for any occasion. The mechanical automatic movement ensures accurate timekeeping, while the day-date feature adds functionality to the classic Rolex design. This timeless piece from Rolex is a perfect choice for those looking for a high-quality and sophisticated watch.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Men,Wristwatch,228239,,,Rolex Day-Date,Day-Date,Mechanical (Automatic),Green,Silver,,,,Analog,,100 m (10 ATM),,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-3838,31387,Feed-13321584275-24,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Day-Date 228235 Mens Excellent Watch No Box/Papers,26,,,54345.00,1,https://i.ebayimg.com/images/g/~MkAAeSwaJdqgo8X/s-l1600.jpg,,2990,"The Rolex Day-Date 228235 is a luxurious and stylish men's watch that features a mechanical automatic movement with a water resistance of 100m. This elegant timepiece boasts Roman numerals on its indices and a rose gold band, making it a timeless accessory for any occasion. The absence of the original box and papers does not detract from the overall quality and prestige of this Rolex model.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Men,Wristwatch,228235,,,Rolex Day-Date,Day-Date,Mechanical (Automatic),,,,,Rose Gold,Analog,,100 m (10 ATM),,No,No,Roman Numerals,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-3850,31387,Feed-13321584275-25,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Submariner No Date 114060 Mens Mint Watch w/ Papers,27,,,11632.00,1,https://i.ebayimg.com/images/g/d~IAAeSw4PZqgo8X/s-l1600.jpg,,2990,"The Rolex Submariner No Date 114060 Mens Mint Watch is a stylish and sophisticated timepiece designed for men. This wristwatch features a sleek silver stainless steel band and a classic black dial, complementing the silver case color. With a mechanical automatic movement, this Rolex Submariner model is reliable and accurate. The inclusion of papers adds authenticity and value to this Rolex timepiece. Perfect for those looking for a high-quality, timeless watch with a touch of luxury from a trusted brand like Rolex.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Men,Wristwatch,114060,,,Rolex Submariner,Date,Mechanical (Automatic),Black,Silver,,Silver,Stainless Steel,Analog,,,,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-3869,31387,Feed-13321584275-26,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Day-Date 228238 Mens Excellent Watch w/ Papers,28,,,47045.00,1,https://i.ebayimg.com/images/g/8Q0AAeSwBidqgo8X/s-l1600.jpg,,2990,"The Rolex Day-Date 228238 is a premium men's wristwatch known for its luxury features and craftsmanship. Featuring a mechanical automatic movement, this timepiece is characterized by its day-date complication and stylish yellow gold band and case material. With original papers included, this Rolex model exudes sophistication and elegance, making it a highly sought-after accessory for any watch enthusiast or collector.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Men,Wristwatch,228238,,,Rolex Day-Date,Day-Date,Mechanical (Automatic),,,,,Yellow Gold,Analog,Yellow Gold,,,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-3872,31387,Feed-13321584275-27,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Day-Date 228345 Mens Unworn Watch w/ Papers,29,,,77595.00,1,https://i.ebayimg.com/images/g/lXcAAeSwCQJqgo8X/s-l1600.jpg,,1500,"The Rolex Day-Date 228345 is a men's unworn wristwatch with a mechanical automatic movement and a water resistance of 100 meters. This luxury timepiece features a rose gold band and case, along with the iconic Day-Date feature. It comes with papers and is a genuine Rolex model, making it a valuable addition to any watch collection. Ideal for those looking for a stylish and high-quality timepiece with a reputable brand like Rolex.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Men,Wristwatch,228345,,,Rolex Day-Date,Day-Date,Mechanical (Automatic),,,,,Rose Gold,Analog,Rose Gold,100 m (10 ATM),,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-3877,31387,Feed-13321584275-28,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Cartier Santos WSSA0018 Unisex Pre-Owned Watch w/ Papers,30,,,7857.00,1,https://i.ebayimg.com/images/g/8uQAAeSwA9Fqgo8X/s-l1600.jpg,,3000,"The Cartier Santos WSSA0018 unisex pre-owned watch is a sleek and elegant timepiece with a mechanical automatic movement. It features a water resistance of 100m and Roman numerals on the indices, adding a touch of sophistication to the design. This watch comes with papers and has a stainless steel case in a silver color, matching the silver band. With its classic analog display and Cartier branding, this wristwatch is a timeless piece perfect for any occasion.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Cartier,Unisex Adults,Wristwatch,WSSA0018,,,Santos,,Mechanical (Automatic),,Silver,,Silver,,Analog,Stainless Steel,100 m (10 ATM),,No,Yes,Roman Numerals,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-3882,31387,Feed-13321584275-29,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Day-Date 228235 Mens Pre-Owned Watch No Box/Papers,31,,,54345.00,1,https://i.ebayimg.com/images/g/8M4AAeSw-wlqgo8X/s-l1600.jpg,,3000,"The Rolex Day-Date 228235 is a luxurious pre-owned men's watch that features a mechanical automatic movement and a water resistance of 100 meters. The watch is crafted with rose gold both for the case and the band, giving it a sleek and sophisticated look. The Rolex Day-Date model is known for its elegant design and practical day-date feature, making it a versatile piece that can be worn for both casual and formal occasions. This timepiece exudes quality, style, and precision with its analog display and iconic Rolex brand.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Men,Wristwatch,228235,,,Rolex Day-Date,Day-Date,Mechanical (Automatic),,,,,Rose Gold,Analog,Rose Gold,100 m (10 ATM),,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-3906,31387,Feed-13321584275-30,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Datejust 116263 Unisex Pre-Owned Watch No Box/Papers,32,,,10767.00,1,https://i.ebayimg.com/images/g/jSoAAeSwZy5qgo8X/s-l1600.jpg,,3000,"The product is a pre-owned Rolex Datejust 116263 unisex watch, featuring a mechanical (automatic) movement and water resistance up to 100 meters. This wristwatch does not come with its original box or packaging, but it does have the reference number 116263. The classic analog display adds to its timeless appeal, making it a stylish and reliable accessory for any watch enthusiast.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Unisex Adults,Wristwatch,116263,,,Rolex Datejust,,Mechanical (Automatic),,,,,,Analog,,100 m (10 ATM),,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-3912,31387,Feed-13321584275-31,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Cartier Santos W2SA0008 Unisex Good Watch No Box/Papers,33,,,13362.00,1,https://i.ebayimg.com/images/g/oVUAAeSw-Mdqgo8X/s-l1600.jpg,,3000,The Cartier Santos W2SA0008 is a stylish unisex wristwatch with a silver case color and Roman numerals as indices. It features a mechanical automatic movement with water resistance up to 100 meters. This elegant timepiece does not come with its original box or papers but still retains its quality and sophistication. Perfect for those looking for a classic yet modern watch with a timeless design.,FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Cartier,Unisex Adults,Wristwatch,W2SA0008,,,Santos,,Mechanical (Automatic),,,,Silver,,Analog,,100 m (10 ATM),,No,No,Roman Numerals,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-3967,31387,Feed-13321584275-32,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Lady Date Just 6916 Womens Excellent Watch No Box/Papers,34,,,3638.00,1,https://i.ebayimg.com/images/g/xSAAAeSwUcpqgo8X/s-l1600.jpg,,2990,"The Rolex Lady Date Just 6916 is a vintage women's wristwatch with a mechanical automatic movement. This classic timepiece features a silver case and matching stainless steel band, with a date display on the dial. Although it comes without its original box or papers, this Rolex model is a timeless piece that is sure to be a treasured accessory for any woman.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Women,Wristwatch,6916,,,Rolex Lady-Datejust,Date,Mechanical (Automatic),Silver,Silver,,Silver,Stainless Steel,Analog,,,,No,No,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-3979,31387,Feed-13321584275-33,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Submariner Date 126610LN Mens Excellent Watch No Box/Papers,35,,,14441.00,1,https://i.ebayimg.com/images/g/gvgAAeSwvFVqgo8X/s-l1600.jpg,,2990,"The Rolex Submariner Date 126610LN is a high-quality men's wristwatch featuring a sleek silver case and black dial. With a mechanical automatic movement, date feature, and analog display, this timepiece offers both style and functionality. While it does not come with its original box or papers, it still retains its value as a classic Rolex Submariner model. This watch is a great option for those looking for a luxurious and reliable timepiece from a trusted brand like Rolex.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Men,Wristwatch,126610LN,,,Rolex Submariner,Date,Mechanical (Automatic),Black,Silver,,Silver,,Analog,,,,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-3994,31387,Feed-13321584275-34,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Sky-Dweller 336938 Mens Pre-Owned Watch w/ Papers,36,,,63049.00,1,https://i.ebayimg.com/images/g/eR8AAeSwDp1qgo8X/s-l1600.jpg,,3000,"The Rolex Sky-Dweller 336938 Mens Pre-Owned Watch is a luxurious timepiece designed for men by Rolex. This wristwatch features a mechanical (automatic) movement and a water resistance of 100 meters (10 ATM), making it both stylish and practical for everyday wear. The yellow gold case and analog display add to the classic and elegant design of the Rolex Sky-Dweller model. This watch comes with original papers, making it a valuable addition to any watch collection.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Men,Wristwatch,336938,,,Rolex Sky-Dweller,,Mechanical (Automatic),,,,,,Analog,Yellow Gold,100 m (10 ATM),,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-4081,31387,Feed-13321584275-35,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Day-Date 228239 Mens Pre-Owned Watch w/ Papers,37,,,48379.00,1,https://i.ebayimg.com/images/g/8Q8AAeSwBidqgo8X/s-l1600.jpg,,3000,"The Rolex Day-Date 228239 is a pre-owned men's watch that comes with papers, making it a valuable collector's item. This mechanical (automatic) timepiece has a water resistance of 100m (10 ATM) and features a blue dial, day-date function, and analog display. With the iconic Rolex brand and high-quality construction, this wristwatch is a timeless piece that is sure to impress any watch enthusiast.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Men,Wristwatch,228239,,,Rolex Day-Date,Day-Date,Mechanical (Automatic),Blue,,,,,Analog,,100 m (10 ATM),,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-4085,31387,Feed-13321584275-36,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Oyster Perpetual 134300 Unisex Excellent Watch No Box/Papers,38,,,10475.00,1,https://i.ebayimg.com/images/g/02EAAeSwsJVqgo8X/s-l1600.jpg,,2990,"The Rolex Oyster Perpetual 134300 is a high-quality unisex wristwatch with a mechanical automatic movement and water resistance up to 100 meters. The watch features a silver stainless steel case and band, with a green dial ideal for both men and women. While it does not come with its original box or papers, this Rolex model is still a valuable and reliable timepiece for any watch enthusiast.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Unisex Adults,Wristwatch,134300,,,Rolex Oyster Perpetual,,Mechanical (Automatic),Green,Silver,,Silver,Stainless Steel,Analog,Stainless Steel,100 m (10 ATM),,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-4097,31387,Feed-13321584275-37,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Datejust 278383RBR Womens Pre-Owned Watch Full Set Box & Papers,39,,,28125.00,1,https://i.ebayimg.com/images/g/naQAAeSwB7tqgo8X/s-l1600.jpg,,3000,"The Rolex Datejust 278383RBR Women's Pre-Owned Watch is a luxurious timepiece crafted by Rolex specifically for women. This wristwatch features a mechanical automatic movement, making it reliable and efficient. The watch is adorned with diamond markers on its indices, adding a touch of elegance and sophistication. Complete with its original box and papers, this Rolex watch ensures authenticity and comes with everything you need to ensure its proper care and preservation. Perfect for any watch enthusiast or collector, the Rolex Datejust 278383RBR is a timeless piece that exudes class and style.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Women,Wristwatch,278383RBR,,,Datejust,,Mechanical (Automatic),,,,,,Analog,,,,Yes,Yes,Diamond Markers,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-6197,31387,Feed-13321584275-38,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Audemars Piguet Royal Oak Selfwinding 26240BA.OO.1320BA.02 Mens Unworn w/ Papers,40,,,124645.00,1,https://i.ebayimg.com/images/g/yawAAeSwbjtqgo8X/s-l1600.jpg,,1500,"The Audemars Piguet Royal Oak Selfwinding 26240BA.OO.1320BA.02 is a high-quality wristwatch designed for men. This luxury timepiece features a mechanical (automatic) movement, self-winding technology, and a water resistance up to 50 meters. With its sleek design and classic analog display, this watch is a stylish and practical choice for any man looking to make a statement with their accessories. The inclusion of original papers adds an extra level of authenticity to this unworn timepiece.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Audemars Piguet,Men,Wristwatch,26240ba. Oo.1320ba.02,,,Audemars Piguet Royal Oak,Self-Winding,Mechanical (Automatic),,,,,,Analog,,50 m (5 ATM),,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-8114,31387,Feed-13321584275-39,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex GMT-Master II 116718LN Mens Retail Ready Watch w/ Papers,41,,,43017.00,1,https://i.ebayimg.com/images/g/78kAAeSwyShqgo8X/s-l1600.jpg,,3000,The Rolex GMT-Master II 116718LN is a high-quality men's wristwatch with a mechanical (automatic) movement and a sturdy yellow gold band. This luxurious timepiece has a water resistance of 100 meters (10 ATM) and comes with original papers but not the original box. The analog display and Rolex branding make it a stylish and reliable choice for any watch enthusiast.,FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Men,Wristwatch,116718LN,,,Rolex GMT-Master II,,Mechanical (Automatic),,,,,Yellow Gold,Analog,,100 m (10 ATM),,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-8704,31387,Feed-13321584275-40,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Datejust 279174 Womens Retail Ready Watch No Box/Papers,42,,,10573.00,1,https://i.ebayimg.com/images/g/xSIAAeSwUcpqgo8X/s-l1600.jpg,,3000,"The Rolex Datejust 279174 Women's Watch is a high-quality wristwatch with a sleek silver stainless steel band and dial. This elegant timepiece features a mechanical automatic movement and a water resistance of 100m, making it both stylish and durable. While it does not come with its original box or paperwork, this Rolex model is ready to be enjoyed by any woman who appreciates luxury accessories.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Women,Wristwatch,279174,,,Rolex Datejust,,Mechanical (Automatic),Silver,Silver,,Silver,Stainless Steel,Analog,,100 m (10 ATM),,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-8730,31387,Feed-13321584275-41,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Oyster Perpetual 76094 Unisex Mint Watch No Box/Papers,43,,,4390.00,1,https://i.ebayimg.com/images/g/kBUAAeSwVNpqgo8X/s-l1600.jpg,,2990,"The Rolex Oyster Perpetual 76094 is a vintage unisex wristwatch with a silver case and band, featuring diamond markers on a classic analog display. This timepiece is powered by a mechanical automatic movement and is made of stainless steel. While it comes without its original box or papers, this Rolex watch is a timeless and elegant accessory for any watch enthusiast or collector.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Unisex Adults,Wristwatch,76094,,,Oyster Perpetual,,Mechanical (Automatic),,Silver,,Silver,Stainless Steel,Analog,,,,No,No,Diamond Markers,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-8731,31387,Feed-13321584275-42,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Oyster Perpetual 14233 Unisex Pre-Owned Watch No Box/Papers,44,,,7080.00,1,https://i.ebayimg.com/images/g/ZKIAAeSwUp5qgo8X/s-l1600.jpg,,3000,"The Rolex Oyster Perpetual 14233 unisex pre-owned watch is a classic timepiece with a mechanical automatic movement. With a sleek analog display, this wristwatch exudes sophistication and style. Although it does not come with its original box or papers, it still holds value as a timeless accessory from the renowned brand Rolex. Perfect for those looking for a high-quality watch without the need for the original packaging.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Unisex Adults,Wristwatch,14233,,,Oyster Perpetual,,Mechanical (Automatic),,,,,,Analog,,,,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-8732,31387,Feed-13321584275-43,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Oyster Perpetual 15203 Unisex Pre-Owned Watch No Box/Papers,45,,,7218.00,1,https://i.ebayimg.com/images/g/pRkAAeSwtlZqgo8X/s-l1600.jpg,,3000,"The Rolex Oyster Perpetual 15203 is a unisex pre-owned watch that features a mechanical (automatic) movement. With an analog display and reference number 15203, this timepiece is a classic and timeless piece for any watch enthusiast. Although it does not come with its original box or papers, this Rolex watch is a valuable and stylish accessory for any occasion.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Unisex Adults,Wristwatch,15203,,,Oyster Perpetual,,Mechanical (Automatic),,,,,,Analog,,,,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,w-8750,31387,Feed-13321584275-44,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Precision 6105 Mens Mint Watch No Box/Papers,46,,,6596.00,1,https://i.ebayimg.com/images/g/tWwAAeSwQQxqgo8X/s-l1600.jpg,,2990,"The Rolex Precision 6105 Men's Mint Watch is a vintage timepiece with a classic design. Featuring a mechanical automatic movement, this wristwatch has a leather band for a luxurious feel. While it does not come with its original box or papers, the watch still showcases the iconic Rolex brand and has an analog display for easy reading. Perfect for collectors or those looking for a stylish and reliable timepiece, this Rolex Precision 6105 watch is a timeless piece that exudes quality and sophistication.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Men,Wristwatch,6105,,,Precision,,Mechanical (Automatic),,,,,Leather,Analog,,,,No,No,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
