#INFO,Created=1786941227436,,,,,,, Indicates required field for creating listings,,,,, Indicates missing field that will be required soon
#INFO,Version=1.0,,,,Template=eBay-listings-template_EBAY_US,,, Indicates missing recommended field,,,,, Indicates field does not apply to this item/category
#INFO
*Action(SiteID=US|Country=US|Currency=USD|Version=1193),Item number,Custom Label (SKU),Category ID,TrackingId (Do Not Change),Category Name,Title,Original Row Number,Schedule Time,P:EPID,Start price,Quantity,Item photo URL,VideoID,Condition ID,Description,Format,Duration,Buy It Now price,Best Offer Enabled,Best Offer Auto Accept Price,Minimum Best Offer Price,Immediate pay required,Location,Postal code,PostalCode,OriginatingPostalCode,Package weight,WeightMajor,WeightMinor,Weight unit,WeightUnit,Package type,PackageType,Shipping service 1 option,Shipping service 1 cost,Shipping service 1 priority,Shipping service 2 option,Shipping service 2 cost,Shipping service 2 priority,Max dispatch time,Returns accepted option,Returns within option,Refund option,Return shipping cost paid by,Shipping profile name,Return profile name,Payment profile name,C:Brand,C:Department,C:Type,C:Reference Number,C:Customized,C:Style,C:Model,C:Features,C:Movement,C:Dial Color,C:Band Color,C:Bezel Color,C:Case Color,C:Band Material,C:Display,C:Case Material,C:Water Resistance,C:Year Manufactured,C:With Original Box/Packaging,C:With Papers,C:Indices,C:Case Size,C:Watch Shape,C:Number of Jewels,C:Band/Strap,C:Country of Origin,C:Dial Pattern,C:Caseback,C:Bezel Type,C:Vintage,C:Band Width,C:Lug Width,C:Theme,C:Case Finish,C:With Manual/Booklet,C:Seller Warranty,C:With Service Records,C:Handmade,C:Case Thickness,C:Manufacturer Warranty,C:Escapement Type,C:Max Wrist Size,C:Closure,C:Handedness,C:California Prop 65 Warning,C:Unit Quantity,C:Unit Type,Product Safety Pictograms,Product Safety Statements,Product Safety Component,Regulatory Document Ids,Manufacturer Name,Manufacturer AddressLine1,Manufacturer AddressLine2,Manufacturer City,Manufacturer Country,Manufacturer PostalCode,Manufacturer StateOrProvince,Manufacturer Phone,Manufacturer Email,Manufacturer ContactURL,Responsible Person 1,Responsible Person 1 Type,Responsible Person 1 AddressLine1,Responsible Person 1 AddressLine2,Responsible Person 1 City,Responsible Person 1 Country,Responsible Person 1 PostalCode,Responsible Person 1 StateOrProvince,Responsible Person 1 Phone,Responsible Person 1 Email,Responsible Person 1 ContactURL
Revise,366610439665,w-9989,31387,Feed-13321584275-82,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Day-Date 228238 Mens Pre-Owned Watch w/ Papers,84,,,47045.00,1,https://i.ebayimg.com/images/g/m3sAAeSwGbJqgo8Z/s-l1600.jpg,,3000,"The Rolex Day-Date 228238 is a pre-owned men's watch featuring a mechanical (automatic) movement. This luxury timepiece from Rolex comes with original papers and a yellow gold band and case material, exuding a sense of elegance and sophistication. With its day-date features and analog display, this wristwatch is a stunning accessory for any stylish man looking to add a touch of class to their outfit.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Men,Wristwatch,228238,,,Rolex Day-Date,Day-Date,Mechanical (Automatic),,Gold,,,Yellow Gold,Analog,Yellow Gold,,,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,366610439658,w-p5267,31387,Feed-13321584275-83,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Audemars Piguet Royal Oak 56175SA Womens Pre-Owned Watch w/ Papers,85,,,19822.00,1,https://i.ebayimg.com/images/g/sDoAAeSwnCZqgo8Z/s-l1600.jpg,,3000,The product is a pre-owned Audemars Piguet Royal Oak 56175SA women's wristwatch. It includes original papers but not the original box/packaging. The watch features an analog display and is part of the Royal Oak collection by Audemars Piguet. This luxury timepiece is a valuable and stylish accessory for women who appreciate quality and elegance in their jewelry and watches.,FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Audemars Piguet,Women,Wristwatch,56175SA,,,Audemars Piguet Royal Oak,,,,,,,,Analog,,,,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,366610439662,w-rw3036,31387,Feed-13321584275-84,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Submariner Date 126613LB Mens Pre-Owned Watch w/ Papers,86,,,18427.00,1,https://i.ebayimg.com/images/g/eSoAAeSwDp1qgo8Z/s-l1600.jpg,,3000,"The Rolex Submariner Date 126613LB is a pre-owned men's watch that features a mechanical automatic movement and water resistance up to 300 meters. It comes with original papers and has a blue dial with a date feature. This stylish timepiece is part of the iconic Rolex Submariner model, known for its reliability and durability. Perfect for those who appreciate quality craftsmanship and timeless design.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Men,Wristwatch,126613LB,,,Rolex Submariner,Date,Mechanical (Automatic),Blue,,,,,Analog,,300 m (30 ATM),,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,366610439666,w-rw3039,31387,Feed-13321584275-85,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Sky-Dweller 326933 Mens Pre-Owned Watch w/ Papers,87,,,18527.00,1,https://i.ebayimg.com/images/g/gogAAeSwFz1qgo8Z/s-l1600.jpg,,3000,"The Rolex Sky-Dweller 326933 Men's Pre-Owned Watch comes with papers and a 100m water resistance, making it a high-quality and reliable timepiece. This automatic mechanical watch features an analog display and is part of the Rolex Sky-Dweller model line, known for its luxury and functionality. With its sleek design and distinctive features, this watch is a stylish accessory for any man looking to make a statement with their timepiece.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Men,Wristwatch,326933,,,Rolex Sky-Dweller,,Mechanical (Automatic),,,,,,Analog,,100 m (10 ATM),,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,366610439668,w-rw3041,31387,Feed-13321584275-86,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Datejust 126331 Mens Pre-Owned Watch w/ Papers,88,,,16005.00,1,https://i.ebayimg.com/images/g/8NcAAeSw-wlqgo8Z/s-l1600.jpg,,3000,"The Rolex Datejust 126331 Mens Pre-Owned Watch is a high-quality wristwatch designed for men by the prestigious brand Rolex. Featuring a mechanical (automatic) movement, this watch has a water resistance of 100m (10 ATM) and comes with original papers. The analog display and sleek design make it a stylish and functional accessory for any man's collection. This Rolex model, with the reference number 126331, is a timeless piece that exudes luxury and precision craftsmanship.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Men,Wristwatch,126331,,,Rolex Datejust,,Mechanical (Automatic),,,,,,Analog,,100 m (10 ATM),,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,366610439669,w-rw3067,31387,Feed-13321584275-87,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex GMT-Master II 126710BLRO Mens Pre-Owned Watch w/ Papers,89,,,24735.00,1,https://i.ebayimg.com/images/g/lbgAAeSwtEFqgo8Z/s-l1600.jpg,,3000,"The Rolex GMT-Master II 126710BLRO is a stylish and high-quality men's pre-owned watch with a black dial and stainless steel band. This mechanical automatic watch has a water resistance of 100 meters and comes with papers. With its iconic Rolex brand and classic design, this timepiece is sure to appeal to watch enthusiasts who appreciate both functionality and style.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Men,Wristwatch,126710BLRO,,,Rolex GMT-Master II,,Mechanical (Automatic),Black,Silver,,,Stainless Steel,Analog,,100 m (10 ATM),,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,366610439667,w-t3487,31387,Feed-13321584275-88,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Sky-Dweller 336934 Mens Pre-Owned Watch w/ Papers,90,,,24201.00,1,https://i.ebayimg.com/images/g/o9IAAeSwqXxqgo8Z/s-l1600.jpg,,3000,"The Rolex Sky-Dweller 336934 is a pre-owned men's watch featuring a mechanical automatic movement and 100m water resistance. This wristwatch has a silver case color and stainless steel band material, matching the signature Rolex brand. Complete with papers, this model is ideal for collectors and watch enthusiasts looking for a high-quality timepiece with a sleek design and reliable performance.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Men,Wristwatch,336934,,,Rolex Sky-Dweller,,Mechanical (Automatic),,Silver,,Silver,Stainless Steel,Analog,,100 m (10 ATM),,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,366610439664,w-t3513,31387,Feed-13321584275-89,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Submariner No Date 124060 Mens Retail Ready Watch w/ Papers,91,,,13431.00,1,https://i.ebayimg.com/images/g/02gAAeSwsJVqgo8Z/s-l1600.jpg,,3000,"The product is a Rolex Submariner No Date 124060 men's watch with papers. It features a mechanical (automatic) movement and water resistance up to 300m (30 ATM). The watch has a stainless steel band and a black dial, with a silver case color. This model is a classic Rolex Submariner, perfect for those looking for a high-quality, stylish timepiece that exudes luxury and craftsmanship.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Men,Wristwatch,124060,,,Rolex Submariner,Date,Mechanical (Automatic),Black,Silver,,Silver,Stainless Steel,Analog,,300 m (30 ATM),,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,366610439672,w-t3514,31387,Feed-13321584275-90,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Lady Date Just 69178 Womens Pre-Owned Watch No Box/Papers,92,,,11640.00,1,https://i.ebayimg.com/images/g/5hkAAeSwrKZqgo8Z/s-l1600.jpg,,3000,"The Rolex Lady Date Just 69178 women's pre-owned watch is a luxurious timepiece with a mechanical automatic movement. Featuring a stunning yellow gold case and band, this Rolex model is designed for women with a classic and elegant style. The watch includes a date feature and an analog display, making it a practical yet stylish accessory for any occasion. Though it does not come with its original box or papers, this Rolex Lady-Datejust watch is a timeless piece that exudes luxury and sophistication.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Women,Wristwatch,69178,,,Rolex Lady-Datejust,Date,Mechanical (Automatic),,Gold,,Gold,Yellow Gold,Analog,Yellow Gold,,,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,366610439674,w-t3559,31387,Feed-13321584275-91,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Submariner No Date 124060 Mens Retail Ready Watch w/ Papers,93,,,13431.00,1,https://i.ebayimg.com/images/g/5AgAAeSwIGNqgo8Z/s-l1600.jpg,,3000,"The Rolex Submariner No Date 124060 Men's Watch is a stylish timepiece with a sleek silver stainless steel band and black dial. This automatic mechanical watch has a water resistance of 300 meters, making it perfect for diving and everyday wear. It comes with original papers, and has a reference number of 124060. The classic Rolex Submariner design combined with modern features like date display and a durable construction make it a popular choice for those looking for a high-quality wristwatch.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Men,Wristwatch,124060,,,Rolex Submariner,Date,Mechanical (Automatic),Black,Silver,,Silver,Stainless Steel,Analog,,300 m (30 ATM),,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,366610439670,w-t3608,31387,Feed-13321584275-92,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Submariner Date 126613LB Mens Retail Ready Watch w/ Papers,94,,,18427.00,1,https://i.ebayimg.com/images/g/aXgAAeSwSOpqgo8Z/s-l1600.jpg,,3000,"The Rolex Submariner Date 126613LB is a men's wristwatch with a mechanical automatic movement and a water resistance of 300m. This retail-ready watch comes with papers and is part of the Rolex Submariner model line. The watch features a blue dial, date display, and an analog display. With its iconic Rolex brand and classic design, this watch is a luxurious and stylish accessory for any man's collection.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Men,Wristwatch,126613LB,,,Rolex Submariner,Date,Mechanical (Automatic),Blue,,,,,Analog,,300 m (30 ATM),,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,366610439679,w-t3639,31387,Feed-13321584275-93,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Sky-Dweller 336934 Mens Pre-Owned Watch w/ Papers,95,,,24201.00,1,https://i.ebayimg.com/images/g/7rEAAeSwMk1qgo8Z/s-l1600.jpg,,3000,"The Rolex Sky-Dweller 336934 Men's Pre-Owned Watch is a luxurious timepiece that features a mechanical automatic movement and water resistance up to 100 meters. This wristwatch comes with papers, making it a valuable and authentic piece for collectors and enthusiasts. The stainless steel band and silver case color add to the elegant design of this Rolex model, making it a coveted choice for those seeking a high-quality and stylish accessory.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Men,Wristwatch,336934,,,Rolex Sky-Dweller,,Mechanical (Automatic),,Silver,,Silver,Stainless Steel,Analog,,100 m (10 ATM),,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,366610439681,w-t3652,31387,Feed-13321584275-94,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex GMT-Master II 116713LN Mens Pre-Owned Watch w/ Papers,96,,,14114.00,1,https://i.ebayimg.com/images/g/nOYAAeSwjZxqgo8Z/s-l1600.jpg,,3000,"The Rolex GMT-Master II 116713LN is a pre-owned men's wristwatch featuring a black dial and analog display. This luxurious timepiece is part of the Rolex brand, known for its high-quality mechanical (automatic) movement. With original papers included, this Rolex GMT-Master II model is a sophisticated and stylish accessory for any watch enthusiast.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Men,Wristwatch,116713LN,,,Rolex GMT-Master II,,Mechanical (Automatic),Black,,,,,Analog,,,,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,366610439682,w-t3653,31387,Feed-13321584275-95,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex GMT-Master II 126710GRNR Mens Unworn Watch w/ Papers,97,,,21456.00,1,https://i.ebayimg.com/images/g/1voAAeSw3bJqgo8Z/s-l1600.jpg,,1500,"The Rolex GMT-Master II 126710GRNR is a high-quality men's wristwatch with a stainless steel band, black dial, and silver accents. This automatic mechanical watch comes with original papers and is in unworn condition, making it a valuable and sought-after timepiece for Rolex enthusiasts. With its renowned brand, precise movement, and stylish design, the Rolex GMT-Master II 126710GRNR is a sophisticated and reliable accessory for any modern man.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Men,Wristwatch,126710GRNR,,,Rolex GMT-Master II,,Mechanical (Automatic),Black,Silver,,,Stainless Steel,Analog,,,,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,366610439686,w-t3676,31387,Feed-13321584275-96,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Sky-Dweller 336934 Mens Pre-Owned Watch w/ Papers,98,,,24201.00,1,https://i.ebayimg.com/images/g/7~oAAeSw0Kxqgo8Z/s-l1600.jpg,,3000,"The Rolex Sky-Dweller 336934 Men's Pre-Owned Watch comes with papers, making it a valuable collector's item for Rolex enthusiasts. This wristwatch features a stunning blue dial and a stainless steel band, showcasing a sleek and elegant design. With a water resistance of 100 meters, this mechanical (automatic) timepiece is not only stylish but also durable for everyday wear. The intricate Sky-Dweller model, along with the iconic Rolex brand, ensures a high-quality and luxurious timepiece that is sure to make a statement.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Men,Wristwatch,336934,,,Rolex Sky-Dweller,,Mechanical (Automatic),Blue,Silver,,Silver,Stainless Steel,Analog,,100 m (10 ATM),,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,366610439678,w-t3685,31387,Feed-13321584275-97,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Submariner No Date 114060 Mens Pre-Owned Watch w/ Papers,99,,,11632.00,1,https://i.ebayimg.com/images/g/o9QAAeSwqXxqgo8Z/s-l1600.jpg,,3000,The Rolex Submariner No Date 114060 is a pre-owned men's watch with a sleek silver case and black dial. This mechanical (automatic) wristwatch boasts a stainless steel band and features a date display on the analog dial. The watch comes with papers confirming authenticity and is part of the iconic Rolex Submariner model.,FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Men,Wristwatch,114060,,,Rolex Submariner,Date,Mechanical (Automatic),Black,Silver,,Silver,Stainless Steel,Analog,,,,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,366610439693,w-u1037,31387,Feed-13321584275-98,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Submariner Date 116613LB Mens Pre-Owned Watch No Box/Papers,100,,,15034.00,1,https://i.ebayimg.com/images/g/dvAAAeSwJvdqgo8Z/s-l1600.jpg,,3000,"The Rolex Submariner Date 116613LB Men's Pre-Owned Watch is a luxurious wristwatch with a beautiful blue dial and a sturdy stainless steel case. This automatic mechanical watch has a water resistance of 300 meters, making it perfect for diving and everyday wear. With a date feature and an analog display, this Rolex Submariner model is a timeless piece for any watch enthusiast.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Men,Wristwatch,116613LB,,,Rolex Submariner,Date,Mechanical (Automatic),Blue,,,Silver,,Analog,,300 m (30 ATM),2020-Now,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,366610439684,w-u1071,31387,Feed-13321584275-99,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Datejust 126334 Womens Pre-Owned Watch No Box/Papers,101,,,14545.00,1,https://i.ebayimg.com/images/g/-fsAAeSw1yVqgo8Z/s-l1600.jpg,,3000,"The Rolex Datejust 126334 is a pre-owned women's watch with a classic design. This stainless steel watch features a beautiful blue dial and a silver case and band. With a mechanical automatic movement and a water resistance of 100 meters, it is both stylish and reliable. While it does not come with its original box or papers, this Rolex model is a timeless piece that adds elegance to any outfit.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Women,Wristwatch,126334,,,Rolex Datejust,,Mechanical (Automatic),Blue,Silver,,Silver,Stainless Steel,Analog,,100 m (10 ATM),,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,366610439690,w-u1122,31387,Feed-13321584275-100,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Day-Date 128238 Mens Pre-Owned Watch Full Set Box & Papers,102,,,54315.00,1,https://i.ebayimg.com/images/g/m2kAAeSwhP1qgo8Z/s-l1600.jpg,,3000,"The Rolex Day-Date 128238 Mens Pre-Owned Watch is a luxurious timepiece with a yellow gold band and mechanical automatic movement. This stylish wristwatch features the iconic Rolex Day-Date model, complete with original box and papers. With a classic analog display and day/date feature, this high-quality Swiss watch is a perfect choice for any man looking for a sophisticated and reliable timepiece.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Men,Wristwatch,128238,,,Rolex Day-Date,Day-Date,Mechanical (Automatic),,,,,Yellow Gold,Analog,,,,Yes,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,366610439687,w-t3431,31387,Feed-13321584275-101,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex GMT-Master II 126710BLRO Mens Retail Ready Watch w/ Papers,103,,,24735.00,1,https://i.ebayimg.com/images/g/lm8AAeSwZoJqgo8Z/s-l1600.jpg,,3000,"The Rolex GMT-Master II 126710BLRO Men's Watch is a high-quality wristwatch featuring a mechanical (automatic) movement. With a water resistance of 100m (10 ATM), this timepiece is suitable for everyday wear. The watch comes with original papers and has a stainless steel band in silver color, complementing the black dial. This Retail Ready watch from Rolex is a stylish and reliable accessory for any man looking for a top-tier timepiece.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Men,Wristwatch,126710BLRO,,,Rolex GMT-Master II,,Mechanical (Automatic),Black,Silver,,,Stainless Steel,Analog,,100 m (10 ATM),,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,366610439695,w-3481,31387,Feed-13321584275-102,"/Jewelry & Watches/Watches, Parts & Accessories/Watches/Wristwatches",Rolex Datejust 126334 Womens Retail Ready Watch w/ Papers,104,,,14545.00,1,https://i.ebayimg.com/images/g/ybUAAeSwbjtqgo8Z/s-l1600.jpg,,3000,"The Rolex Datejust 126334 Women's Retail Ready Watch is a luxurious timepiece featuring a silver case and band color, complemented by a mechanical automatic movement. This wristwatch comes with original papers, making it a valuable addition to any watch collection. With its elegant design and reliable Rolex brand, this analog watch is perfect for everyday wear or special occasions.",FixedPrice,GTC,,,,,,"New York, NY",10036,10036,10036,2,2,0,lb,lb,PackageThickEnvelope,PackageThickEnvelope,,,,,,,,,,,,Daily Deals - 1Handling Day - (ID: 258461530020),No returns accepted - (ID: 24363507020),eBay Managed Payments (246832199020) - (ID: 246832199020),Rolex,Women,Wristwatch,126334,,,Datejust,,Mechanical (Automatic),,Silver,,Silver,,Analog,,,,No,Yes,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
